id_transferencia,id_producto,origen,destino,fecha_envio,fecha_recepcion,unidades
TRF03593,SKU00540,DEP-CENTRAL,T11,2023-06-05,2023-06-21,40
TRF03594,SKU00251,T18,DEP-CENTRAL,2023-05-02,2023-05-22,44
TRF03595,SKU00047,T26,T11,2023-09-21,2023-10-05,16
TRF03596,SKU00416,DEP-CENTRAL,T17,2025-12-02,2025-12-19,22
TRF03597,SKU00464,DEP-CENTRAL,T11,2024-11-15,2024-12-03,12
TRF03598,SKU00292,DEP-CENTRAL,T07,2026-06-15,2026-06-18,35
TRF03599,SKU00464,DEP-CENTRAL,T14,2025-07-23,2025-08-03,13
TRF03600,SKU00523,T02,T22,2025-03-07,2025-03-14,12
TRF03601,SKU00539,DEP-CENTRAL,T06,2024-12-18,2024-12-30,49
TRF03602,SKU00587,DEP-CENTRAL,T23,2023-11-02,2023-11-11,56
TRF03603,SKU00595,DEP-CENTRAL,T08,2025-11-27,2025-12-15,13
TRF03604,SKU00536,DEP-CENTRAL,T22,2025-12-09,2025-12-24,44
TRF03605,SKU00730,DEP-CENTRAL,T14,2023-12-19,2023-12-24,19
TRF03606,SKU00438,DEP-CENTRAL,T14,2025-07-18,2025-08-07,56
TRF03607,SKU00289,T20,DEP-CENTRAL,2022-06-11,2022-06-22,47
TRF03608,SKU00737,DEP-CENTRAL,T16,2024-09-15,2024-10-05,43
TRF03609,SKU00681,DEP-CENTRAL,T11,2026-05-25,2026-06-09,52
TRF03610,SKU00077,DEP-CENTRAL,T19,2026-06-04,2026-06-16,24
TRF03611,SKU00201,DEP-CENTRAL,T02,2026-04-23,2026-05-04,34
TRF03612,SKU00302,DEP-CENTRAL,T20,2026-06-07,2026-06-23,4
TRF03613,SKU00500,DEP-CENTRAL,T16,2022-11-15,2022-12-05,4
TRF03614,SKU00170,T24,T08,2026-08-19,2026-08-31,4
TRF03615,SKU00006,T13,DEP-CENTRAL,2024-05-23,2024-06-08,6
TRF03616,SKU00357,T23,T14,2024-12-14,2024-12-29,23
TRF03617,SKU00098,T02,DEP-CENTRAL,2023-03-25,2023-03-31,38
TRF03618,SKU00511,T08,T07,2026-03-21,2026-04-04,19
TRF03619,SKU00325,T27,T23,2025-04-19,2025-05-10,55
TRF03620,SKU00324,T12,T23,2025-01-05,2025-01-10,46
TRF03621,SKU00083,DEP-CENTRAL,T14,2024-11-22,2024-12-11,12
TRF03622,SKU00361,DEP-CENTRAL,T14,2026-05-09,2026-05-27,19
TRF03623,SKU00039,DEP-CENTRAL,T20,2026-01-16,2026-01-20,21
TRF03624,SKU00034,T03,T06,2026-05-07,2026-05-17,47
TRF03625,SKU00619,T12,T17,2023-11-05,2023-11-20,17
TRF03626,SKU00425,T24,T07,2023-09-10,2023-09-23,13
TRF03627,SKU00727,DEP-CENTRAL,T19,2025-11-18,2025-11-29,8
TRF03628,SKU00696,DEP-CENTRAL,T19,2025-01-26,2025-01-30,31
TRF03629,SKU00271,DEP-CENTRAL,T07,2024-01-11,2024-01-17,39
TRF03630,SKU00462,T16,T24,2026-04-07,2026-04-27,10
TRF03631,SKU00208,DEP-CENTRAL,T20,2024-11-23,2024-11-30,21
TRF03632,SKU00572,T25,T06,2024-08-02,2024-08-22,9
TRF03633,SKU00298,DEP-CENTRAL,T18,2025-04-02,2025-04-16,50
TRF03634,SKU00748,T07,T24,2023-10-03,2023-10-16,5
TRF03635,SKU00698,DEP-CENTRAL,T28,2026-05-02,2026-05-12,42
TRF03636,SKU00220,T09,T27,2026-05-02,2026-05-14,31
TRF03637,SKU00007,T08,T19,2025-09-10,2025-09-22,44
TRF03638,SKU00142,DEP-CENTRAL,T23,2025-03-03,2025-03-13,37
TRF03639,SKU00250,DEP-CENTRAL,T05,2025-09-21,2025-09-27,59
TRF03640,SKU00019,T22,T04,2026-07-10,2026-07-24,16
TRF03641,SKU00164,T20,T10,2025-12-06,2025-12-16,20
TRF03642,SKU00642,T20,T05,2025-05-10,2025-05-21,3
TRF03643,SKU00180,DEP-CENTRAL,T03,2024-06-13,2024-06-26,51
TRF03644,SKU00670,DEP-CENTRAL,T19,2025-10-27,2025-11-11,11
TRF03645,SKU00628,T20,T24,2024-02-14,2024-02-22,48
TRF03646,SKU00239,T28,T18,2024-09-14,2024-09-22,53
TRF03647,SKU00717,T18,T02,2023-12-11,2023-12-25,41
TRF03648,SKU00255,T21,T20,2025-12-26,2025-12-30,27
TRF03649,SKU00688,DEP-CENTRAL,T14,2023-10-05,2023-10-20,19
TRF03650,SKU00764,T24,T18,2023-12-24,2023-12-31,55
TRF03651,SKU00207,DEP-CENTRAL,T27,2023-12-07,2023-12-23,27
TRF03652,SKU00343,DEP-CENTRAL,T05,2025-11-05,2025-11-23,13
TRF03653,SKU00079,DEP-CENTRAL,T12,2024-09-24,2024-10-07,24
TRF03654,SKU00359,T07,T18,2024-03-09,2024-03-30,2
TRF03655,SKU00145,T15,DEP-CENTRAL,2025-04-09,2025-04-26,43
TRF03656,SKU00667,DEP-CENTRAL,T19,2024-10-21,2024-10-30,17
TRF03657,SKU00593,DEP-CENTRAL,T24,2026-06-17,2026-07-05,50
TRF03658,SKU00696,T18,T04,2024-06-06,2024-06-14,16
TRF03659,SKU00120,T16,T05,2025-09-10,2025-09-25,28
TRF03660,SKU00792,T08,T26,2026-07-08,2026-07-21,4
TRF03661,SKU00536,T27,DEP-CENTRAL,2026-07-13,2026-07-19,31
TRF03662,SKU00147,T02,DEP-CENTRAL,2025-05-14,2025-05-23,6
TRF03663,SKU00145,T12,T04,2024-05-11,2024-05-24,43
TRF03664,SKU00313,T27,T22,2025-05-20,2025-05-23,5
TRF03665,SKU00068,DEP-CENTRAL,T18,2024-04-23,2024-04-27,34
TRF03666,SKU00693,DEP-CENTRAL,T21,2025-01-16,2025-01-27,49
TRF03667,SKU00135,DEP-CENTRAL,T20,2023-12-03,2023-12-16,33
TRF03668,SKU00637,T16,DEP-CENTRAL,2025-08-05,2025-08-21,48
TRF03669,SKU00734,T27,DEP-CENTRAL,2026-02-23,2026-03-12,38
TRF03670,SKU00557,T13,T06,2023-06-20,2023-07-08,29
TRF03671,SKU00350,T18,DEP-CENTRAL,2025-03-21,2025-04-08,24
TRF03672,SKU00013,DEP-CENTRAL,T02,2026-02-05,2026-02-14,14
TRF03673,SKU00617,T08,T18,2025-04-05,2025-04-16,7
TRF03674,SKU00116,DEP-CENTRAL,T03,2025-08-21,2025-09-06,11
TRF03675,SKU00143,DEP-CENTRAL,T03,2024-10-19,2024-10-26,38
TRF03676,SKU00352,DEP-CENTRAL,T15,2026-05-11,2026-05-21,40
TRF03677,SKU00202,T24,T07,2024-11-26,2024-12-12,54
TRF03678,SKU00239,DEP-CENTRAL,T23,2025-02-25,2025-03-17,41
TRF03679,SKU00381,T08,T17,2024-04-02,2024-04-13,35
TRF03680,SKU00053,DEP-CENTRAL,T07,2023-12-26,2024-01-08,17
TRF03681,SKU00193,DEP-CENTRAL,T04,2026-05-13,2026-05-24,5
TRF03682,SKU00042,DEP-CENTRAL,T04,2024-08-12,2024-08-29,18
TRF03683,SKU00038,DEP-CENTRAL,T28,2025-08-02,2025-08-09,46
TRF03684,SKU00030,DEP-CENTRAL,T04,2026-06-22,2026-07-01,35
TRF03685,SKU00476,DEP-CENTRAL,T20,2023-07-14,2023-08-03,38
TRF03686,SKU00254,DEP-CENTRAL,T27,2025-02-15,2025-02-20,52
TRF03687,SKU00506,T13,T16,2022-10-25,2022-11-11,21
TRF03688,SKU00476,T16,T22,2026-08-02,2026-08-13,16
TRF03689,SKU00100,T03,DEP-CENTRAL,2026-08-02,2026-08-08,24
TRF03690,SKU00256,T02,T10,2022-10-08,2022-10-28,3
TRF03691,SKU00641,DEP-CENTRAL,T11,2025-03-10,2025-03-28,33
TRF03692,SKU00542,T05,T09,2024-08-07,2024-08-17,31
TRF03693,SKU00404,T13,T14,2026-02-26,2026-03-16,2
TRF03694,SKU00439,T07,T16,2022-12-02,2022-12-05,15
TRF03695,SKU00702,T10,T20,2025-03-27,2025-03-31,34
TRF03696,SKU00711,DEP-CENTRAL,T14,2024-10-10,2024-10-22,54
TRF03697,SKU00448,T22,T07,2023-11-11,2023-11-25,43
TRF03698,SKU00316,T22,T12,2026-07-04,2026-07-09,3
TRF03699,SKU00512,DEP-CENTRAL,T28,2025-05-20,2025-06-02,18
TRF03700,SKU00156,DEP-CENTRAL,T06,2025-12-14,2025-12-20,12
TRF03701,SKU00573,T16,DEP-CENTRAL,2025-07-22,2025-07-25,32
TRF03702,SKU00260,DEP-CENTRAL,T23,2025-11-06,2025-11-13,41
TRF03703,SKU00564,DEP-CENTRAL,T26,2025-08-15,2025-09-03,26
TRF03704,SKU00076,DEP-CENTRAL,T27,2024-05-19,2024-06-04,56
TRF03705,SKU00041,DEP-CENTRAL,T27,2026-08-17,2026-09-02,28
TRF03706,SKU00261,T27,DEP-CENTRAL,2025-12-12,2025-12-21,32
TRF03707,SKU00068,T19,DEP-CENTRAL,2025-12-15,2025-12-18,55
TRF03708,SKU00783,DEP-CENTRAL,T28,2025-05-25,2025-06-06,58
TRF03709,SKU00354,DEP-CENTRAL,T14,2025-10-26,2025-11-09,42
TRF03710,SKU00506,DEP-CENTRAL,T02,2023-04-21,2023-04-29,19
TRF03711,SKU00566,T09,T17,2026-03-23,2026-04-09,39
TRF03712,SKU00570,DEP-CENTRAL,T22,2025-11-12,2025-11-29,16
TRF03713,SKU00098,T25,DEP-CENTRAL,2024-02-08,2024-02-21,22
TRF03714,SKU00209,DEP-CENTRAL,T16,2026-03-07,2026-03-16,10
TRF03715,SKU00509,DEP-CENTRAL,T18,2024-09-21,2024-09-27,18
TRF03716,SKU00609,T04,T14,2026-04-23,2026-05-07,13
TRF03717,SKU00633,DEP-CENTRAL,T25,2025-05-12,2025-05-15,36
TRF03718,SKU00091,DEP-CENTRAL,T06,2026-08-22,2026-09-06,33
TRF03719,SKU00446,T16,T22,2025-01-05,2025-01-09,20
TRF03720,SKU00080,T12,T27,2024-05-10,2024-05-25,26
TRF03721,SKU00793,T17,T07,2025-02-09,2025-03-01,4
TRF03722,SKU00016,T14,T03,2025-03-24,2025-04-03,43
TRF03723,SKU00075,DEP-CENTRAL,T26,2024-10-20,2024-11-05,20
TRF03724,SKU00416,T08,T27,2025-01-07,2025-01-17,42
TRF03725,SKU00626,DEP-CENTRAL,T14,2024-07-27,2024-08-17,40
TRF03726,SKU00206,T25,T09,2025-11-11,2025-11-15,56
TRF03727,SKU00231,DEP-CENTRAL,T07,2024-02-11,2024-02-23,57
TRF03728,SKU00650,T26,T17,2023-06-05,2023-06-10,46
TRF03729,SKU00760,T01,DEP-CENTRAL,2025-12-15,2025-12-20,23
TRF03730,SKU00583,T02,T22,2023-08-25,2023-09-11,25
TRF03731,SKU00724,DEP-CENTRAL,T09,2026-08-02,2026-08-17,7
TRF03732,SKU00734,T19,T09,2023-03-22,2023-04-02,47
TRF03733,SKU00664,T20,T09,2024-08-14,2024-08-30,16
TRF03734,SKU00606,T12,T25,2025-09-18,2025-10-02,26
TRF03735,SKU00282,DEP-CENTRAL,T04,2025-04-10,2025-04-13,52
TRF03736,SKU00462,T17,T12,2025-09-10,2025-09-21,4
TRF03737,SKU00138,T09,T28,2026-05-13,2026-05-28,10
TRF03738,SKU00698,DEP-CENTRAL,T19,2022-07-10,2022-07-18,57
TRF03739,SKU00112,T11,DEP-CENTRAL,2022-09-06,2022-09-27,48
TRF03740,SKU00799,DEP-CENTRAL,T20,2025-01-13,2025-01-23,34
TRF03741,SKU00207,T22,T09,2024-04-19,2024-04-27,42
TRF03742,SKU00209,DEP-CENTRAL,T09,2023-06-07,2023-06-14,27
TRF03743,SKU00503,T28,DEP-CENTRAL,2025-08-20,2025-09-08,21
TRF03744,SKU00588,T01,T20,2024-05-25,2024-05-29,51
TRF03745,SKU00061,DEP-CENTRAL,T05,2025-08-23,2025-09-12,38
TRF03746,SKU00054,T12,T03,2022-10-26,2022-10-29,36
TRF03747,SKU00529,DEP-CENTRAL,T14,2023-07-24,2023-08-11,37
TRF03748,SKU00497,DEP-CENTRAL,T05,2023-09-10,2023-09-18,40
TRF03749,SKU00351,DEP-CENTRAL,T06,2024-11-16,2024-12-07,52
TRF03750,SKU00286,T24,T23,2025-09-06,2025-09-09,50
TRF03751,SKU00340,T05,T14,2023-08-03,2023-08-06,9
TRF03752,SKU00365,T18,DEP-CENTRAL,2026-02-08,2026-02-27,7
TRF03753,SKU00562,T20,T04,2024-12-27,2024-12-30,50
TRF03754,SKU00726,DEP-CENTRAL,T16,2024-09-24,2024-10-01,11
TRF03755,SKU00063,DEP-CENTRAL,T15,2024-11-16,2024-12-03,51
TRF03756,SKU00298,DEP-CENTRAL,T04,2025-03-06,2025-03-23,27
TRF03757,SKU00025,T14,DEP-CENTRAL,2026-08-17,2026-09-01,23
TRF03758,SKU00093,DEP-CENTRAL,T04,2024-05-06,2024-05-27,54
TRF03759,SKU00651,DEP-CENTRAL,T21,2024-09-10,2024-10-01,17
TRF03760,SKU00777,DEP-CENTRAL,T19,2026-03-27,2026-04-15,9
TRF03761,SKU00689,DEP-CENTRAL,T27,2025-11-20,2025-11-30,46
TRF03762,SKU00131,DEP-CENTRAL,T12,2024-11-22,2024-11-30,4
TRF03763,SKU00544,DEP-CENTRAL,T01,2024-05-21,2024-05-30,12
TRF03764,SKU00696,T24,DEP-CENTRAL,2026-05-20,2026-05-26,23
TRF03765,SKU00477,T26,DEP-CENTRAL,2023-12-27,2024-01-15,23
TRF03766,SKU00602,DEP-CENTRAL,T14,2025-07-20,2025-07-23,57
TRF03767,SKU00311,DEP-CENTRAL,T12,2025-01-27,2025-02-13,7
TRF03768,SKU00492,DEP-CENTRAL,T27,2024-06-23,2024-07-05,2
TRF03769,SKU00138,DEP-CENTRAL,T16,2026-03-08,2026-03-17,37
TRF03770,SKU00590,DEP-CENTRAL,T02,2024-01-19,2024-02-07,13
TRF03771,SKU00760,DEP-CENTRAL,T24,2023-11-04,2023-11-15,19
TRF03772,SKU00555,T06,DEP-CENTRAL,2024-11-17,2024-12-04,54
TRF03773,SKU00035,T21,T24,2025-08-10,2025-08-24,51
TRF03774,SKU00633,T21,DEP-CENTRAL,2023-05-12,2023-05-22,55
TRF03775,SKU00343,DEP-CENTRAL,T24,2026-02-14,2026-02-22,43
TRF03776,SKU00404,T03,T04,2026-03-26,2026-04-05,11
TRF03777,SKU00778,DEP-CENTRAL,T05,2024-05-23,2024-06-08,26
TRF03778,SKU00530,T23,T16,2023-06-17,2023-06-25,2
TRF03779,SKU00626,T14,T16,2024-01-23,2024-01-31,33
TRF03780,SKU00039,DEP-CENTRAL,T19,2024-02-24,2024-03-16,17
TRF03781,SKU00121,T16,T19,2023-04-20,2023-05-09,28
TRF03782,SKU00711,DEP-CENTRAL,T19,2023-02-14,2023-03-07,40
TRF03783,SKU00435,DEP-CENTRAL,T11,2024-11-19,2024-12-07,37
TRF03784,SKU00125,DEP-CENTRAL,T04,2022-11-25,2022-12-14,44
TRF03785,SKU00500,T21,T22,2025-10-19,2025-11-05,19
TRF03786,SKU00720,DEP-CENTRAL,T18,2023-03-25,2023-03-30,50
TRF03787,SKU00289,DEP-CENTRAL,T25,2025-12-04,2025-12-25,3
TRF03788,SKU00364,T15,T19,2024-11-04,2024-11-17,59
TRF03789,SKU00794,DEP-CENTRAL,T21,2026-03-18,2026-03-31,57
TRF03790,SKU00404,T09,T17,2026-02-22,2026-03-03,27
TRF03791,SKU00366,T02,T27,2025-01-15,2025-01-29,29
TRF03792,SKU00337,DEP-CENTRAL,T24,2026-02-22,2026-03-02,53
TRF03793,SKU00547,DEP-CENTRAL,T03,2025-08-03,2025-08-08,9
TRF03794,SKU00785,T09,T10,2026-04-07,2026-04-28,18
TRF03795,SKU00709,DEP-CENTRAL,T26,2023-09-26,2023-10-11,45
TRF03796,SKU00535,T18,T15,2024-04-03,2024-04-11,49
TRF03797,SKU00068,DEP-CENTRAL,T26,2024-06-21,2024-06-24,32
TRF03798,SKU00204,DEP-CENTRAL,T01,2023-10-17,2023-10-21,26
TRF03799,SKU00686,DEP-CENTRAL,T14,2024-07-06,2024-07-20,4
TRF03800,SKU00301,DEP-CENTRAL,T21,2024-03-23,2024-04-08,20
TRF03801,SKU00225,DEP-CENTRAL,T14,2026-04-21,2026-05-01,11
TRF03802,SKU00481,DEP-CENTRAL,T11,2024-07-24,2024-08-14,9
TRF03803,SKU00391,DEP-CENTRAL,T08,2024-12-18,2024-12-25,10
TRF03804,SKU00682,DEP-CENTRAL,T25,2025-05-27,2025-06-13,35
TRF03805,SKU00106,T17,T12,2024-06-14,2024-06-29,26
TRF03806,SKU00311,T25,T21,2023-08-10,2023-08-21,14
TRF03807,SKU00007,DEP-CENTRAL,T06,2024-04-12,2024-04-16,22
TRF03808,SKU00608,DEP-CENTRAL,T02,2025-12-08,2025-12-13,47
TRF03809,SKU00582,T28,DEP-CENTRAL,2026-08-09,2026-08-14,23
TRF03810,SKU00755,T27,DEP-CENTRAL,2025-10-27,2025-11-16,27
TRF03811,SKU00141,T03,T07,2025-01-04,2025-01-17,34
TRF03812,SKU00061,T11,T16,2025-09-10,2025-09-23,49
TRF03813,SKU00371,DEP-CENTRAL,T27,2025-05-06,2025-05-23,4
TRF03814,SKU00441,DEP-CENTRAL,T26,2023-10-07,2023-10-24,45
TRF03815,SKU00650,DEP-CENTRAL,T19,2024-03-20,2024-04-05,34
TRF03816,SKU00333,T20,T04,2022-11-11,2022-11-14,9
TRF03817,SKU00530,T28,DEP-CENTRAL,2025-09-12,2025-09-24,57
TRF03818,SKU00750,DEP-CENTRAL,T19,2026-07-17,2026-08-01,52
TRF03819,SKU00745,DEP-CENTRAL,T25,2025-07-11,2025-07-27,40
TRF03820,SKU00164,T12,DEP-CENTRAL,2026-02-10,2026-03-01,11
TRF03821,SKU00406,T18,T08,2026-07-06,2026-07-22,8
TRF03822,SKU00388,T26,T22,2026-04-21,2026-05-12,9
TRF03823,SKU00760,DEP-CENTRAL,T10,2024-07-16,2024-07-27,24
TRF03824,SKU00281,T08,T01,2023-01-14,2023-02-03,4
TRF03825,SKU00412,DEP-CENTRAL,T28,2024-05-16,2024-05-30,56
TRF03826,SKU00322,DEP-CENTRAL,T15,2025-12-10,2025-12-14,19
TRF03827,SKU00474,DEP-CENTRAL,T10,2024-08-23,2024-09-08,10
TRF03828,SKU00565,T25,DEP-CENTRAL,2024-11-24,2024-11-27,10
TRF03829,SKU00658,T03,T22,2024-11-02,2024-11-10,6
TRF03830,SKU00595,DEP-CENTRAL,T12,2026-02-12,2026-02-18,38
TRF03831,SKU00684,DEP-CENTRAL,T07,2024-09-20,2024-09-29,44
TRF03832,SKU00634,DEP-CENTRAL,T19,2024-11-13,2024-11-18,51
TRF03833,SKU00359,T16,T23,2025-09-20,2025-10-04,17
TRF03834,SKU00255,DEP-CENTRAL,T08,2026-07-24,2026-08-07,59
TRF03835,SKU00424,T28,T06,2024-06-19,2024-07-08,46
TRF03836,SKU00380,DEP-CENTRAL,T23,2026-06-07,2026-06-10,53
TRF03837,SKU00145,T06,DEP-CENTRAL,2026-03-14,2026-03-30,34
TRF03838,SKU00684,T05,T20,2026-03-26,2026-04-09,50
TRF03839,SKU00065,DEP-CENTRAL,T16,2023-04-02,2023-04-21,55
TRF03840,SKU00200,DEP-CENTRAL,T02,2024-05-17,2024-05-24,29
TRF03841,SKU00623,DEP-CENTRAL,T10,2022-07-11,2022-07-21,52
TRF03842,SKU00266,T26,T10,2026-05-26,2026-06-16,42
TRF03843,SKU00745,DEP-CENTRAL,T22,2025-05-14,2025-05-19,50
TRF03844,SKU00294,DEP-CENTRAL,T22,2024-07-06,2024-07-27,22
TRF03845,SKU00123,T25,T08,2026-08-10,2026-08-15,13
TRF03846,SKU00511,DEP-CENTRAL,T07,2025-05-09,2025-05-17,22
TRF03847,SKU00720,DEP-CENTRAL,T28,2025-06-07,2025-06-13,18
TRF03848,SKU00410,T23,T12,2025-03-27,2025-04-11,32
TRF03849,SKU00336,T08,T03,2025-09-03,2025-09-22,36
TRF03850,SKU00298,T03,T17,2024-08-16,2024-09-03,57
TRF03851,SKU00566,T24,DEP-CENTRAL,2024-07-03,2024-07-09,25
TRF03852,SKU00162,T18,T20,2025-05-10,2025-05-24,31
TRF03853,SKU00155,T27,T09,2025-08-16,2025-08-23,4
TRF03854,SKU00688,T17,DEP-CENTRAL,2026-06-11,2026-06-29,18
TRF03855,SKU00230,T01,T28,2025-02-16,2025-02-26,23
TRF03856,SKU00193,DEP-CENTRAL,T09,2024-09-11,2024-09-25,30
TRF03857,SKU00039,DEP-CENTRAL,T13,2024-09-18,2024-10-01,51
TRF03858,SKU00313,DEP-CENTRAL,T25,2024-12-08,2024-12-14,48
TRF03859,SKU00611,T25,T22,2024-06-07,2024-06-14,11
TRF03860,SKU00712,T27,DEP-CENTRAL,2024-11-06,2024-11-16,34
TRF03861,SKU00261,DEP-CENTRAL,T06,2026-03-20,2026-04-04,53
TRF03862,SKU00628,DEP-CENTRAL,T16,2024-06-24,2024-07-01,7
TRF03863,SKU00569,T07,T24,2025-09-16,2025-10-07,21
TRF03864,SKU00605,T27,T17,2026-02-07,2026-02-26,19
TRF03865,SKU00435,DEP-CENTRAL,T14,2024-09-25,2024-10-07,39
TRF03866,SKU00328,T10,T16,2024-04-19,2024-05-08,35
TRF03867,SKU00156,DEP-CENTRAL,T05,2025-06-06,2025-06-16,21
TRF03868,SKU00651,T13,DEP-CENTRAL,2024-11-14,2024-12-05,48
TRF03869,SKU00143,DEP-CENTRAL,T03,2024-11-26,2024-12-12,55
TRF03870,SKU00359,T10,T19,2024-02-19,2024-03-01,56
TRF03871,SKU00750,DEP-CENTRAL,T18,2023-02-19,2023-03-09,39
TRF03872,SKU00302,T15,DEP-CENTRAL,2024-10-09,2024-10-30,55
TRF03873,SKU00681,T12,T22,2024-12-11,2024-12-31,18
TRF03874,SKU00048,T15,T09,2025-02-13,2025-02-18,54
TRF03875,SKU00604,DEP-CENTRAL,T26,2024-12-12,2025-01-02,13
TRF03876,SKU00377,DEP-CENTRAL,T11,2023-12-08,2023-12-14,33
TRF03877,SKU00426,DEP-CENTRAL,T02,2023-10-23,2023-10-26,41
TRF03878,SKU00566,DEP-CENTRAL,T14,2023-04-12,2023-04-26,56
TRF03879,SKU00716,DEP-CENTRAL,T05,2026-07-25,2026-07-31,39
TRF03880,SKU00394,T04,T12,2023-10-08,2023-10-11,16
TRF03881,SKU00710,DEP-CENTRAL,T08,2026-03-09,2026-03-30,54
TRF03882,SKU00593,T12,T04,2025-02-20,2025-03-01,24
TRF03883,SKU00596,T11,T27,2023-11-15,2023-11-22,8
TRF03884,SKU00452,DEP-CENTRAL,T17,2025-01-16,2025-01-27,14
TRF03885,SKU00004,DEP-CENTRAL,T01,2024-07-20,2024-08-09,30
TRF03886,SKU00133,DEP-CENTRAL,T08,2025-01-09,2025-01-28,9
TRF03887,SKU00337,DEP-CENTRAL,T09,2024-07-18,2024-07-24,4
TRF03888,SKU00220,T11,T01,2025-11-02,2025-11-06,43
TRF03889,SKU00446,T27,T21,2025-07-19,2025-08-01,20
TRF03890,SKU00356,DEP-CENTRAL,T27,2024-12-09,2024-12-17,17
TRF03891,SKU00593,T20,T06,2025-04-02,2025-04-09,40
TRF03892,SKU00728,DEP-CENTRAL,T18,2025-06-05,2025-06-12,39
TRF03893,SKU00178,T24,T23,2025-07-20,2025-08-06,14
TRF03894,SKU00167,T23,T01,2025-08-07,2025-08-19,29
TRF03895,SKU00289,T10,T09,2025-12-20,2025-12-26,21
TRF03896,SKU00535,DEP-CENTRAL,T18,2024-01-25,2024-02-07,48
TRF03897,SKU00798,DEP-CENTRAL,T28,2024-12-25,2025-01-11,59
TRF03898,SKU00776,T04,T09,2025-02-24,2025-03-16,58
TRF03899,SKU00414,T15,T12,2026-04-08,2026-04-27,7
TRF03900,SKU00524,DEP-CENTRAL,T17,2025-07-12,2025-07-30,5
TRF03901,SKU00455,DEP-CENTRAL,T23,2023-02-18,2023-02-27,43
TRF03902,SKU00248,DEP-CENTRAL,T03,2025-09-24,2025-10-07,19
TRF03903,SKU00507,T05,DEP-CENTRAL,2024-06-04,2024-06-21,10
TRF03904,SKU00437,DEP-CENTRAL,T05,2025-09-18,2025-10-07,29
TRF03905,SKU00167,T13,T02,2024-09-08,2024-09-21,12
TRF03906,SKU00525,DEP-CENTRAL,T20,2026-02-03,2026-02-06,49
TRF03907,SKU00320,DEP-CENTRAL,T11,2026-05-06,2026-05-17,7
TRF03908,SKU00400,T23,T12,2024-10-16,2024-11-03,45
TRF03909,SKU00026,DEP-CENTRAL,T09,2025-08-27,2025-09-13,21
TRF03910,SKU00182,T02,T13,2023-07-08,2023-07-17,43
TRF03911,SKU00517,DEP-CENTRAL,T07,2026-03-22,2026-04-05,52
TRF03912,SKU00571,T24,T10,2026-02-16,2026-03-01,9
TRF03913,SKU00073,DEP-CENTRAL,T25,2026-03-19,2026-03-24,47
TRF03914,SKU00307,T17,T15,2023-09-02,2023-09-18,52
TRF03915,SKU00678,DEP-CENTRAL,T18,2022-12-27,2022-12-30,3
TRF03916,SKU00566,DEP-CENTRAL,T18,2024-06-14,2024-07-02,49
TRF03917,SKU00481,T21,T28,2023-11-18,2023-11-30,51
TRF03918,SKU00043,T25,T21,2025-07-19,2025-08-03,29
TRF03919,SKU00632,DEP-CENTRAL,T05,2023-05-20,2023-06-02,32
TRF03920,SKU00690,DEP-CENTRAL,T08,2024-02-02,2024-02-15,38
TRF03921,SKU00006,T03,T26,2023-09-10,2023-09-26,41
TRF03922,SKU00465,DEP-CENTRAL,T24,2026-02-16,2026-02-19,54
TRF03923,SKU00281,DEP-CENTRAL,T21,2026-02-14,2026-02-26,55
TRF03924,SKU00203,DEP-CENTRAL,T22,2025-03-11,2025-03-20,57
TRF03925,SKU00122,T12,T21,2025-06-06,2025-06-16,54
TRF03926,SKU00289,T23,T28,2025-01-09,2025-01-19,9
TRF03927,SKU00337,DEP-CENTRAL,T15,2024-09-12,2024-09-21,33
TRF03928,SKU00288,DEP-CENTRAL,T16,2024-12-12,2024-12-24,55
TRF03929,SKU00626,DEP-CENTRAL,T12,2024-01-03,2024-01-15,25
TRF03930,SKU00358,DEP-CENTRAL,T01,2024-06-15,2024-07-03,34
TRF03931,SKU00040,DEP-CENTRAL,T12,2023-10-07,2023-10-16,35
TRF03932,SKU00503,DEP-CENTRAL,T24,2024-04-04,2024-04-25,34
TRF03933,SKU00527,T23,T25,2025-09-08,2025-09-23,4
TRF03934,SKU00752,T05,T06,2026-04-27,2026-05-03,48
TRF03935,SKU00673,DEP-CENTRAL,T06,2025-06-06,2025-06-27,2
TRF03936,SKU00508,DEP-CENTRAL,T23,2026-03-03,2026-03-07,47
TRF03937,SKU00236,T28,T09,2025-09-15,2025-09-28,33
TRF03938,SKU00616,T28,DEP-CENTRAL,2025-01-08,2025-01-18,37
TRF03939,SKU00297,T10,DEP-CENTRAL,2025-07-26,2025-07-30,57
TRF03940,SKU00048,T16,T19,2022-09-08,2022-09-27,5
TRF03941,SKU00230,DEP-CENTRAL,T22,2025-08-05,2025-08-14,42
TRF03942,SKU00404,T22,T14,2022-06-25,2022-07-10,43
TRF03943,SKU00685,DEP-CENTRAL,T03,2026-01-15,2026-01-22,53
TRF03944,SKU00097,DEP-CENTRAL,T06,2024-12-09,2024-12-17,34
TRF03945,SKU00155,T01,DEP-CENTRAL,2024-06-03,2024-06-23,46
TRF03946,SKU00437,DEP-CENTRAL,T19,2024-12-18,2024-12-23,22
TRF03947,SKU00383,DEP-CENTRAL,T01,2024-12-02,2024-12-16,33
TRF03948,SKU00690,T19,T27,2023-09-04,2023-09-25,39
