id_oc,proveedor,id_producto,fecha_pedido,fecha_recepcion,unidades,costo_unitario_ars
OC02627,Proveedor B,SKU00448,2023-04-20,2023-06-07,192,28961.23
OC02628,Proveedor F,SKU00573,2026-04-29,2026-06-21,52,44092.49
OC02629,Proveedor C,SKU00710,2024-10-08,2024-10-19,35,49093.36
OC02630,Proveedor F,SKU00707,2025-05-02,2025-06-28,52,36407.9
OC02631,Proveedor C,SKU00212,2026-05-10,2026-05-21,35,21194.87
OC02632,Proveedor E,SKU00283,2025-11-17,2025-12-29,193,22050.67
OC02633,Proveedor H,SKU00129,2024-04-24,2024-05-07,36,29056.78
OC02634,Proveedor G,SKU00423,2023-06-27,2023-07-30,21,43503.15
OC02635,Proveedor B,SKU00535,2023-03-22,2023-05-12,384,15928.84
OC02636,Proveedor C,SKU00279,2025-07-29,2025-08-07,35,42655.03
OC02637,Proveedor G,SKU00764,2022-10-06,2022-11-06,21,35114.71
OC02638,Proveedor D,SKU00290,2025-08-07,2025-08-29,153,15131.85
OC02639,Proveedor I,SKU00683,2026-03-24,2026-04-27,182,3786.39
OC02640,Proveedor G,SKU00461,2026-07-28,2026-08-24,63,35960.44
OC02641,Proveedor J,SKU00056,2022-12-15,2023-02-05,155,52477.61
OC02642,Proveedor G,SKU00794,2026-04-08,2026-05-04,21,18549.2
OC02643,Proveedor G,SKU00451,2024-08-29,2024-09-23,21,28468.45
OC02644,Proveedor D,SKU00418,2026-05-24,2026-06-22,153,34346.56
OC02645,Proveedor G,SKU00784,2025-09-06,2025-10-07,63,20860.33
OC02646,Proveedor A,SKU00681,2026-03-26,2026-04-27,147,37789.09
OC02647,Proveedor E,SKU00266,2025-05-09,2025-06-13,386,31429.73
OC02648,Proveedor A,SKU00272,2023-06-22,2023-07-26,294,12273.16
OC02649,Proveedor E,SKU00285,2024-04-18,2024-05-29,193,25570.47
OC02650,Proveedor D,SKU00344,2026-07-19,2026-08-15,153,35215.51
OC02651,Proveedor H,SKU00304,2025-08-30,2025-09-11,36,49884.67
OC02652,Proveedor C,SKU00701,2026-03-01,2026-03-14,35,37695.87
OC02653,Proveedor H,SKU00073,2025-12-25,2026-01-06,36,36438.39
OC02654,Proveedor J,SKU00670,2025-04-26,2025-06-18,465,8051.03
OC02655,Proveedor C,SKU00701,2026-01-11,2026-01-24,105,43189.86
OC02656,Proveedor A,SKU00046,2024-09-24,2024-10-27,147,33596.62
OC02657,Proveedor F,SKU00112,2023-01-16,2023-03-11,52,12379.21
OC02658,Proveedor E,SKU00194,2025-07-30,2025-09-08,193,6518.24
OC02659,Proveedor F,SKU00242,2024-07-27,2024-09-23,104,37043.99
OC02660,Proveedor A,SKU00070,2024-12-02,2024-12-31,441,25018.35
OC02661,Proveedor E,SKU00763,2024-10-16,2024-11-22,193,9439.72
OC02662,Proveedor J,SKU00155,2026-06-15,2026-08-08,155,4433.3
OC02663,Proveedor E,SKU00151,2025-06-13,2025-07-18,193,23145.14
OC02664,Proveedor B,SKU00195,2026-06-17,2026-08-06,192,40306.41
OC02665,Proveedor C,SKU00168,2023-01-27,2023-02-06,35,14137.75
OC02666,Proveedor D,SKU00649,2026-03-07,2026-04-02,153,15612.4
OC02667,Proveedor I,SKU00791,2026-03-08,2026-04-11,182,24567.74
OC02668,Proveedor H,SKU00036,2023-08-16,2023-09-01,36,16362.98
OC02669,Proveedor B,SKU00520,2026-07-14,2026-09-03,192,34016.17
OC02670,Proveedor E,SKU00213,2025-06-27,2025-07-31,193,23719.65
OC02671,Proveedor J,SKU00182,2024-03-23,2024-05-12,155,39220.96
OC02672,Proveedor H,SKU00572,2024-03-01,2024-03-10,36,3293.96
OC02673,Proveedor H,SKU00766,2025-04-11,2025-04-24,72,36707.87
OC02674,Proveedor F,SKU00392,2025-06-08,2025-08-02,52,28363.74
OC02675,Proveedor B,SKU00184,2025-04-09,2025-05-24,384,28605.29
OC02676,Proveedor H,SKU00224,2024-11-22,2024-12-02,36,22512.04
OC02677,Proveedor D,SKU00723,2024-06-30,2024-07-25,306,43225.98
OC02678,Proveedor G,SKU00023,2025-03-23,2025-04-20,21,4222.85
OC02679,Proveedor A,SKU00675,2022-02-16,2022-03-18,294,44923.82
OC02680,Proveedor F,SKU00653,2025-05-13,2025-07-11,156,3557.61
OC02681,Proveedor A,SKU00725,2023-03-16,2023-04-22,147,44494.41
OC02682,Proveedor J,SKU00203,2022-06-18,2022-08-14,465,15396.56
OC02683,Proveedor E,SKU00010,2024-06-13,2024-07-21,193,13890.28
OC02684,Proveedor F,SKU00495,2024-06-16,2024-08-09,52,28638.0
OC02685,Proveedor J,SKU00155,2026-03-04,2026-04-22,155,4533.0
OC02686,Proveedor F,SKU00467,2023-11-17,2024-01-09,52,10895.95
OC02687,Proveedor G,SKU00244,2025-07-10,2025-08-09,63,6788.33
OC02688,Proveedor B,SKU00236,2025-07-28,2025-09-11,192,13281.26
OC02689,Proveedor A,SKU00305,2025-05-15,2025-06-15,294,4141.06
OC02690,Proveedor F,SKU00582,2025-02-27,2025-04-23,52,33249.12
OC02691,Proveedor B,SKU00100,2025-08-10,2025-09-25,192,2426.99
OC02692,Proveedor C,SKU00699,2023-10-15,2023-10-26,105,40293.91
OC02693,Proveedor D,SKU00466,2026-03-26,2026-04-24,153,30803.67
OC02694,Proveedor B,SKU00087,2025-12-21,2026-02-05,192,29244.68
OC02695,Proveedor B,SKU00692,2023-11-27,2024-01-15,192,9117.09
OC02696,Proveedor J,SKU00472,2026-05-05,2026-06-23,155,37436.43
OC02697,Proveedor E,SKU00502,2026-02-14,2026-03-27,193,19739.52
OC02698,Proveedor D,SKU00656,2026-05-27,2026-06-22,153,32186.88
OC02699,Proveedor D,SKU00631,2025-08-20,2025-09-18,459,23422.2
OC02700,Proveedor G,SKU00088,2023-05-05,2023-06-05,21,38249.79
OC02701,Proveedor C,SKU00773,2024-03-01,2024-03-11,35,26631.29
OC02702,Proveedor H,SKU00503,2024-06-12,2024-06-21,36,4084.77
OC02703,Proveedor A,SKU00227,2025-07-29,2025-09-03,147,15148.54
OC02704,Proveedor G,SKU00713,2025-05-23,2025-06-17,42,24608.72
OC02705,Proveedor J,SKU00463,2025-03-16,2025-05-10,155,36435.75
OC02706,Proveedor D,SKU00548,2025-12-03,2025-12-29,306,14851.37
OC02707,Proveedor C,SKU00279,2025-07-18,2025-08-02,105,38028.51
OC02708,Proveedor B,SKU00229,2025-08-28,2025-10-16,192,32829.5
OC02709,Proveedor G,SKU00713,2023-01-20,2023-02-18,21,26649.13
OC02710,Proveedor C,SKU00260,2026-01-10,2026-01-23,35,24664.82
OC02711,Proveedor J,SKU00056,2023-12-29,2024-02-21,155,50909.2
OC02712,Proveedor H,SKU00377,2024-11-03,2024-11-12,72,32349.72
OC02713,Proveedor A,SKU00704,2025-06-03,2025-07-07,147,12182.49
OC02714,Proveedor H,SKU00512,2023-01-27,2023-02-12,36,30393.64
OC02715,Proveedor B,SKU00404,2024-06-16,2024-08-02,384,19395.76
OC02716,Proveedor E,SKU00135,2024-09-20,2024-10-31,193,29953.7
OC02717,Proveedor J,SKU00276,2024-12-19,2025-02-10,155,27327.02
OC02718,Proveedor J,SKU00597,2026-07-14,2026-09-05,155,45242.37
OC02719,Proveedor D,SKU00177,2025-09-01,2025-09-30,153,25100.74
OC02720,Proveedor D,SKU00388,2025-08-17,2025-09-13,153,2707.0
OC02721,Proveedor J,SKU00397,2025-03-01,2025-04-23,155,22772.81
OC02722,Proveedor F,SKU00527,2026-04-05,2026-05-28,52,34463.03
OC02723,Proveedor C,SKU00144,2024-08-29,2024-09-08,35,29545.17
OC02724,Proveedor D,SKU00651,2025-01-04,2025-01-30,153,25458.03
OC02725,Proveedor B,SKU00355,2025-06-25,2025-08-09,192,17932.2
OC02726,Proveedor B,SKU00432,2025-10-15,2025-11-28,192,22105.35
OC02727,Proveedor H,SKU00732,2024-03-24,2024-04-05,36,3161.78
OC02728,Proveedor H,SKU00532,2022-06-25,2022-07-07,72,36877.12
OC02729,Proveedor D,SKU00786,2025-06-16,2025-07-11,306,9632.24
OC02730,Proveedor I,SKU00522,2025-08-30,2025-09-30,182,43290.57
OC02731,Proveedor G,SKU00713,2023-10-11,2023-11-07,21,25304.83
OC02732,Proveedor I,SKU00069,2025-08-05,2025-09-06,364,40840.44
OC02733,Proveedor E,SKU00484,2026-03-21,2026-04-26,579,35158.83
OC02734,Proveedor B,SKU00100,2023-08-31,2023-10-16,576,2335.17
OC02735,Proveedor J,SKU00360,2022-04-05,2022-05-26,155,24714.17
OC02736,Proveedor H,SKU00161,2023-11-08,2023-11-17,72,27610.81
OC02737,Proveedor H,SKU00291,2025-05-28,2025-06-13,36,29827.41
OC02738,Proveedor B,SKU00138,2023-11-19,2024-01-09,192,19563.52
OC02739,Proveedor I,SKU00116,2025-06-14,2025-07-20,182,20561.59
OC02740,Proveedor B,SKU00355,2024-11-07,2024-12-21,192,18798.16
OC02741,Proveedor J,SKU00729,2023-03-08,2023-04-30,465,34947.93
OC02742,Proveedor H,SKU00682,2025-12-27,2026-01-11,108,17007.21
OC02743,Proveedor F,SKU00240,2026-03-22,2026-05-16,52,7147.09
OC02744,Proveedor C,SKU00338,2024-09-15,2024-09-28,35,36274.93
OC02745,Proveedor J,SKU00350,2024-02-21,2024-04-18,155,21395.64
OC02746,Proveedor H,SKU00148,2026-04-02,2026-04-11,108,2684.27
OC02747,Proveedor D,SKU00302,2026-04-30,2026-05-24,153,43344.47
OC02748,Proveedor G,SKU00671,2024-08-23,2024-09-20,21,18373.88
OC02749,Proveedor B,SKU00163,2025-06-11,2025-07-27,576,41338.68
OC02750,Proveedor B,SKU00325,2024-10-06,2024-11-21,192,7447.73
OC02751,Proveedor G,SKU00451,2024-09-12,2024-10-13,63,30275.34
OC02752,Proveedor J,SKU00183,2025-11-20,2026-01-08,155,10789.02
OC02753,Proveedor G,SKU00713,2025-02-02,2025-03-04,21,24052.78
OC02754,Proveedor E,SKU00716,2025-12-01,2026-01-04,386,8184.7
OC02755,Proveedor E,SKU00662,2023-06-12,2023-07-24,579,10469.63
OC02756,Proveedor G,SKU00153,2024-07-16,2024-08-12,21,40447.27
OC02757,Proveedor F,SKU00389,2025-09-29,2025-11-25,104,12008.14
OC02758,Proveedor F,SKU00385,2023-10-18,2023-12-13,52,49420.35
OC02759,Proveedor I,SKU00578,2025-08-20,2025-09-22,364,28966.81
OC02760,Proveedor C,SKU00341,2025-12-24,2026-01-01,35,35757.83
OC02761,Proveedor C,SKU00193,2024-10-01,2024-10-16,70,11084.7
OC02762,Proveedor G,SKU00019,2026-01-28,2026-02-23,21,49974.5
OC02763,Proveedor E,SKU00170,2026-03-15,2026-04-24,193,38745.71
OC02764,Proveedor A,SKU00013,2023-03-03,2023-04-02,147,5563.39
OC02765,Proveedor A,SKU00004,2026-07-22,2026-08-28,147,1631.9
OC02766,Proveedor J,SKU00774,2026-07-13,2026-09-06,155,31411.73
OC02767,Proveedor E,SKU00156,2025-01-06,2025-02-09,193,51027.54
OC02768,Proveedor D,SKU00390,2024-02-19,2024-03-13,153,28658.87
OC02769,Proveedor F,SKU00523,2025-08-11,2025-10-03,52,27253.84
OC02770,Proveedor B,SKU00195,2026-01-06,2026-02-25,192,40349.36
OC02771,Proveedor D,SKU00651,2022-12-09,2023-01-08,459,21637.82
OC02772,Proveedor B,SKU00249,2026-01-23,2026-03-13,384,25275.27
OC02773,Proveedor H,SKU00605,2025-06-14,2025-06-23,36,21250.16
OC02774,Proveedor I,SKU00726,2024-04-26,2024-06-01,182,41034.65
OC02775,Proveedor B,SKU00714,2025-09-15,2025-10-30,192,8231.37
OC02776,Proveedor A,SKU00621,2025-07-21,2025-08-26,147,9221.9
OC02777,Proveedor B,SKU00159,2023-04-24,2023-06-06,192,40564.3
OC02778,Proveedor B,SKU00189,2023-01-21,2023-03-07,192,10887.93
OC02779,Proveedor C,SKU00143,2025-12-06,2025-12-18,35,4592.07
OC02780,Proveedor B,SKU00415,2024-02-21,2024-04-10,192,17841.82
OC02781,Proveedor C,SKU00143,2023-07-26,2023-08-10,35,4474.83
OC02782,Proveedor A,SKU00020,2022-09-01,2022-10-07,147,12740.67
OC02783,Proveedor A,SKU00070,2023-01-27,2023-03-04,147,26467.69
OC02784,Proveedor E,SKU00068,2025-07-18,2025-08-28,193,40243.48
OC02785,Proveedor E,SKU00334,2024-10-25,2024-11-28,579,15119.82
OC02786,Proveedor G,SKU00088,2022-12-04,2022-12-30,21,40668.55
OC02787,Proveedor A,SKU00654,2026-04-07,2026-05-07,294,6820.99
OC02788,Proveedor B,SKU00579,2025-05-07,2025-06-27,384,19423.73
OC02789,Proveedor F,SKU00478,2025-11-07,2026-01-03,52,53676.08
OC02790,Proveedor C,SKU00394,2024-10-12,2024-10-24,105,40438.55
OC02791,Proveedor B,SKU00481,2023-07-30,2023-09-16,192,28033.87
OC02792,Proveedor C,SKU00785,2023-12-10,2023-12-18,35,38854.3
OC02793,Proveedor C,SKU00365,2024-11-14,2024-11-29,35,16470.92
OC02794,Proveedor E,SKU00306,2023-09-28,2023-11-02,386,10182.53
OC02795,Proveedor H,SKU00017,2022-07-26,2022-08-09,36,41857.08
OC02796,Proveedor J,SKU00670,2024-12-01,2025-01-26,155,9126.27
OC02797,Proveedor A,SKU00622,2026-04-16,2026-05-16,147,34334.04
OC02798,Proveedor F,SKU00117,2025-08-03,2025-09-25,52,19382.5
OC02799,Proveedor F,SKU00707,2025-04-13,2025-06-09,52,38258.24
OC02800,Proveedor I,SKU00487,2024-08-22,2024-09-20,364,12044.83
OC02801,Proveedor J,SKU00463,2023-12-20,2024-02-09,310,38473.35
OC02802,Proveedor A,SKU00738,2024-09-20,2024-10-19,147,31553.01
OC02803,Proveedor A,SKU00042,2025-05-17,2025-06-19,147,35300.2
OC02804,Proveedor F,SKU00396,2024-10-03,2024-11-26,52,2647.27
OC02805,Proveedor D,SKU00290,2025-09-02,2025-09-24,153,15184.46
OC02806,Proveedor B,SKU00565,2024-05-27,2024-07-17,192,8101.47
OC02807,Proveedor B,SKU00481,2024-03-02,2024-04-19,192,27634.6
OC02808,Proveedor E,SKU00289,2023-04-12,2023-05-22,193,45952.39
OC02809,Proveedor J,SKU00215,2026-04-26,2026-06-21,155,25659.26
OC02810,Proveedor F,SKU00086,2025-08-01,2025-09-25,104,15183.63
OC02811,Proveedor A,SKU00608,2025-12-09,2026-01-08,294,42595.7
OC02812,Proveedor F,SKU00211,2025-07-30,2025-09-25,52,26066.25
OC02813,Proveedor C,SKU00109,2025-06-11,2025-06-24,70,23311.56
OC02814,Proveedor I,SKU00132,2024-11-17,2024-12-23,182,14968.02
OC02815,Proveedor H,SKU00007,2025-10-23,2025-11-05,36,48805.8
OC02816,Proveedor D,SKU00798,2022-11-18,2022-12-14,459,44200.6
OC02817,Proveedor A,SKU00704,2023-11-10,2023-12-11,147,10501.86
OC02818,Proveedor F,SKU00715,2025-06-01,2025-07-27,52,14745.99
OC02819,Proveedor I,SKU00084,2025-08-30,2025-10-02,182,37984.87
OC02820,Proveedor I,SKU00116,2025-05-07,2025-06-11,182,20414.26
OC02821,Proveedor F,SKU00050,2025-08-27,2025-10-24,104,31727.82
OC02822,Proveedor E,SKU00669,2025-03-29,2025-05-09,386,4400.32
OC02823,Proveedor J,SKU00376,2024-02-16,2024-04-06,465,5147.52
OC02824,Proveedor I,SKU00080,2025-08-03,2025-09-03,182,12208.25
OC02825,Proveedor G,SKU00083,2025-08-04,2025-08-30,21,4580.77
OC02826,Proveedor D,SKU00323,2023-09-18,2023-10-18,459,3314.93
OC02827,Proveedor G,SKU00186,2025-05-06,2025-06-03,21,39675.54
OC02828,Proveedor E,SKU00107,2025-10-15,2025-11-24,193,36199.27
OC02829,Proveedor D,SKU00167,2025-11-15,2025-12-10,153,14747.95
OC02830,Proveedor F,SKU00221,2023-09-08,2023-11-06,52,40424.35
OC02831,Proveedor G,SKU00186,2025-06-01,2025-06-30,21,41071.96
OC02832,Proveedor G,SKU00500,2025-04-14,2025-05-12,21,11221.88
OC02833,Proveedor G,SKU00271,2024-07-13,2024-08-12,21,23201.02
OC02834,Proveedor B,SKU00753,2025-06-08,2025-07-27,192,38734.47
OC02835,Proveedor A,SKU00547,2024-08-01,2024-08-30,294,48905.6
OC02836,Proveedor I,SKU00767,2023-06-04,2023-07-08,182,21618.59
OC02837,Proveedor D,SKU00556,2025-09-22,2025-10-21,459,19649.26
OC02838,Proveedor B,SKU00552,2025-04-24,2025-06-06,192,15331.84
OC02839,Proveedor A,SKU00227,2026-03-21,2026-04-23,147,14962.88
OC02840,Proveedor J,SKU00777,2022-09-04,2022-10-31,155,25983.01
OC02841,Proveedor H,SKU00789,2024-12-22,2025-01-03,36,13308.42
OC02842,Proveedor B,SKU00450,2024-01-15,2024-03-04,192,39118.47
OC02843,Proveedor G,SKU00019,2024-07-09,2024-08-07,21,45305.38
OC02844,Proveedor J,SKU00154,2025-02-22,2025-04-12,155,22819.02
OC02845,Proveedor E,SKU00283,2026-05-31,2026-07-10,386,24575.18
OC02846,Proveedor F,SKU00358,2025-09-13,2025-11-13,104,25519.06
OC02847,Proveedor A,SKU00444,2026-03-26,2026-04-29,147,26585.64
OC02848,Proveedor B,SKU00087,2025-02-07,2025-03-24,576,28249.56
OC02849,Proveedor A,SKU00346,2025-04-16,2025-05-23,147,28504.5
OC02850,Proveedor J,SKU00182,2025-12-14,2026-02-09,155,36832.12
OC02851,Proveedor F,SKU00711,2023-10-06,2023-12-05,52,43389.62
OC02852,Proveedor D,SKU00209,2022-10-26,2022-11-18,306,10292.23
OC02853,Proveedor B,SKU00096,2023-12-06,2024-01-23,192,8905.16
OC02854,Proveedor F,SKU00623,2026-03-08,2026-05-08,52,11420.66
OC02855,Proveedor I,SKU00526,2025-06-25,2025-07-31,364,25434.71
OC02856,Proveedor J,SKU00687,2025-12-06,2026-01-24,155,12220.28
OC02857,Proveedor I,SKU00207,2024-11-01,2024-12-07,182,40010.09
OC02858,Proveedor G,SKU00762,2026-01-11,2026-02-11,63,28929.22
OC02859,Proveedor J,SKU00777,2025-12-25,2026-02-20,155,28442.14
OC02860,Proveedor B,SKU00691,2025-12-14,2026-02-02,192,29277.06
OC02861,Proveedor H,SKU00571,2026-02-03,2026-02-14,36,21680.77
OC02862,Proveedor H,SKU00610,2026-07-28,2026-08-13,36,37359.1
OC02863,Proveedor G,SKU00250,2025-07-09,2025-08-11,21,3425.61
OC02864,Proveedor D,SKU00060,2024-06-08,2024-07-06,153,19080.16
OC02865,Proveedor G,SKU00500,2022-11-30,2022-12-28,21,13564.79
OC02866,Proveedor J,SKU00308,2026-02-15,2026-04-11,155,59720.24
OC02867,Proveedor C,SKU00421,2022-06-06,2022-06-20,35,24800.64
OC02868,Proveedor J,SKU00570,2025-06-11,2025-08-03,155,24728.59
OC02869,Proveedor I,SKU00680,2023-02-10,2023-03-14,182,12315.27
OC02870,Proveedor J,SKU00442,2023-12-02,2024-01-23,155,23903.65
OC02871,Proveedor B,SKU00383,2022-11-17,2023-01-02,192,27272.94
OC02872,Proveedor I,SKU00673,2024-11-09,2024-12-12,182,39704.81
OC02873,Proveedor G,SKU00560,2024-06-03,2024-06-28,21,3929.91
OC02874,Proveedor C,SKU00260,2026-01-07,2026-01-18,105,26632.9
OC02875,Proveedor A,SKU00547,2025-08-03,2025-09-01,147,47409.58
OC02876,Proveedor G,SKU00300,2025-08-23,2025-09-25,21,15766.15
OC02877,Proveedor H,SKU00766,2025-04-23,2025-05-08,72,34716.33
OC02878,Proveedor E,SKU00462,2026-04-04,2026-05-15,193,12048.8
OC02879,Proveedor H,SKU00269,2026-02-23,2026-03-08,36,13977.52
OC02880,Proveedor E,SKU00758,2022-06-02,2022-07-10,386,21980.85
OC02881,Proveedor F,SKU00581,2025-02-01,2025-03-31,156,23392.4
OC02882,Proveedor A,SKU00787,2025-03-02,2025-04-01,147,27458.8
OC02883,Proveedor G,SKU00423,2023-01-19,2023-02-14,21,40786.42
OC02884,Proveedor D,SKU00316,2025-03-17,2025-04-16,153,17016.62
OC02885,Proveedor J,SKU00734,2023-10-03,2023-11-25,155,49422.47
OC02886,Proveedor F,SKU00601,2025-02-05,2025-04-04,52,18505.11
OC02887,Proveedor F,SKU00295,2024-12-31,2025-03-01,52,10165.91
OC02888,Proveedor I,SKU00726,2023-11-08,2023-12-07,364,46175.0
OC02889,Proveedor C,SKU00394,2023-01-24,2023-02-07,35,43043.63
OC02890,Proveedor F,SKU00112,2022-11-03,2022-12-31,156,12128.43
OC02891,Proveedor D,SKU00149,2025-06-14,2025-07-11,153,12222.55
OC02892,Proveedor B,SKU00739,2023-09-11,2023-10-27,192,15589.74
OC02893,Proveedor J,SKU00028,2025-12-20,2026-02-12,465,29906.65
OC02894,Proveedor B,SKU00479,2022-11-09,2022-12-23,384,40192.33
OC02895,Proveedor G,SKU00113,2024-09-28,2024-10-27,21,23311.45
OC02896,Proveedor B,SKU00552,2026-07-16,2026-09-05,384,14887.97
OC02897,Proveedor H,SKU00161,2025-09-15,2025-09-26,36,22330.74
OC02898,Proveedor B,SKU00195,2025-12-20,2026-02-04,192,40799.84
OC02899,Proveedor I,SKU00035,2025-02-21,2025-03-27,182,36410.83
OC02900,Proveedor I,SKU00226,2024-12-18,2025-01-18,182,15275.58
OC02901,Proveedor J,SKU00057,2023-08-03,2023-09-24,155,14749.86
OC02902,Proveedor F,SKU00523,2024-05-24,2024-07-17,52,26816.16
OC02903,Proveedor F,SKU00663,2026-04-25,2026-06-21,104,1757.42
OC02904,Proveedor E,SKU00110,2025-10-19,2025-11-26,193,29925.12
OC02905,Proveedor H,SKU00073,2025-02-10,2025-02-23,36,36480.63
OC02906,Proveedor B,SKU00706,2026-01-27,2026-03-14,192,38205.14
OC02907,Proveedor B,SKU00236,2025-07-28,2025-09-11,384,13625.67
OC02908,Proveedor B,SKU00416,2024-12-29,2025-02-14,192,8088.84
OC02909,Proveedor D,SKU00251,2023-03-28,2023-04-20,153,8157.62
OC02910,Proveedor C,SKU00016,2026-03-26,2026-04-10,35,25093.57
OC02911,Proveedor G,SKU00799,2025-03-13,2025-04-14,21,37853.88
OC02912,Proveedor D,SKU00133,2025-12-22,2026-01-17,153,38943.83
OC02913,Proveedor G,SKU00517,2025-06-01,2025-07-04,21,32584.59
OC02914,Proveedor J,SKU00734,2025-07-16,2025-09-09,310,47372.24
OC02915,Proveedor A,SKU00546,2023-07-06,2023-08-08,147,42042.13
OC02916,Proveedor G,SKU00180,2024-11-27,2024-12-26,21,15800.36
OC02917,Proveedor B,SKU00386,2025-11-19,2026-01-09,576,14394.48
OC02918,Proveedor B,SKU00592,2026-05-06,2026-06-23,192,33322.93
OC02919,Proveedor D,SKU00419,2024-07-05,2024-07-28,153,26903.35
OC02920,Proveedor C,SKU00695,2025-04-06,2025-04-21,35,46524.68
OC02921,Proveedor B,SKU00415,2024-09-14,2024-11-03,192,17637.45
OC02922,Proveedor B,SKU00432,2025-09-25,2025-11-09,192,20897.64
OC02923,Proveedor F,SKU00440,2025-04-18,2025-06-11,52,41864.22
OC02924,Proveedor B,SKU00722,2024-06-30,2024-08-13,192,33568.32
OC02925,Proveedor B,SKU00092,2025-02-08,2025-03-30,192,40404.83
OC02926,Proveedor A,SKU00046,2024-12-25,2025-01-26,147,36365.4
OC02927,Proveedor J,SKU00056,2024-01-07,2024-02-27,155,47749.61
OC02928,Proveedor E,SKU00285,2024-03-04,2024-04-14,193,24700.41
OC02929,Proveedor B,SKU00074,2023-08-30,2023-10-16,192,23549.22
OC02930,Proveedor B,SKU00130,2026-07-20,2026-09-01,192,19743.72
OC02931,Proveedor I,SKU00709,2023-05-15,2023-06-13,182,14678.17
OC02932,Proveedor F,SKU00112,2022-09-24,2022-11-19,52,11738.46
OC02933,Proveedor H,SKU00359,2025-04-24,2025-05-09,36,35627.3
OC02934,Proveedor C,SKU00695,2026-04-27,2026-05-10,70,43032.61
OC02935,Proveedor G,SKU00596,2024-06-08,2024-07-10,21,20945.58
OC02936,Proveedor C,SKU00719,2025-10-23,2025-11-04,35,2399.69
OC02937,Proveedor E,SKU00758,2023-11-18,2023-12-29,193,23064.34
OC02938,Proveedor F,SKU00554,2025-03-22,2025-05-14,104,29893.03
OC02939,Proveedor B,SKU00412,2024-05-09,2024-06-25,384,35210.62
OC02940,Proveedor I,SKU00632,2024-10-16,2024-11-14,182,34917.13
OC02941,Proveedor G,SKU00641,2026-04-07,2026-05-02,21,40411.59
OC02942,Proveedor H,SKU00255,2025-06-24,2025-07-07,36,13323.32
OC02943,Proveedor A,SKU00779,2026-06-11,2026-07-11,147,38818.4
OC02944,Proveedor F,SKU00288,2025-03-29,2025-05-26,52,13498.43
OC02945,Proveedor C,SKU00077,2025-10-06,2025-10-21,35,16468.16
OC02946,Proveedor I,SKU00294,2025-02-05,2025-03-05,182,49785.54
OC02947,Proveedor D,SKU00548,2025-09-30,2025-10-22,153,15064.54
OC02948,Proveedor G,SKU00328,2024-09-03,2024-10-06,21,46607.61
OC02949,Proveedor H,SKU00129,2024-06-21,2024-07-02,108,29405.48
OC02950,Proveedor A,SKU00105,2025-01-04,2025-02-08,147,39821.01
OC02951,Proveedor D,SKU00390,2024-11-05,2024-11-27,153,29422.51
OC02952,Proveedor D,SKU00604,2026-06-09,2026-07-09,153,7895.23
OC02953,Proveedor C,SKU00685,2026-05-31,2026-06-12,70,32225.69
OC02954,Proveedor E,SKU00477,2022-11-15,2022-12-25,193,7645.66
OC02955,Proveedor B,SKU00479,2023-08-27,2023-10-17,192,40284.37
OC02956,Proveedor J,SKU00366,2023-08-27,2023-10-19,155,48300.94
OC02957,Proveedor J,SKU00408,2024-02-17,2024-04-06,155,30830.07
OC02958,Proveedor E,SKU00322,2025-11-23,2025-12-31,193,26755.0
OC02959,Proveedor J,SKU00777,2022-07-25,2022-09-12,155,27360.18
OC02960,Proveedor F,SKU00024,2025-09-10,2025-11-08,156,46646.67
OC02961,Proveedor B,SKU00416,2025-07-18,2025-08-31,192,8175.32
OC02962,Proveedor A,SKU00357,2024-12-28,2025-01-31,294,24302.87
OC02963,Proveedor H,SKU00624,2025-03-12,2025-03-23,36,2158.97
OC02964,Proveedor B,SKU00262,2022-10-23,2022-12-05,192,9222.98
OC02965,Proveedor D,SKU00613,2026-05-31,2026-06-22,153,34449.51
OC02966,Proveedor D,SKU00583,2023-05-07,2023-06-01,153,29149.58
OC02967,Proveedor B,SKU00192,2024-11-09,2024-12-29,192,22905.54
OC02968,Proveedor C,SKU00168,2023-02-26,2023-03-06,35,15263.22
